"accountcode","src","dst","dcontext","clid","channel","dstchannel","lastapp","lastdata","calldate","answerdate","hangupdate","duration","billsec","disposition","amaflags","uniqueid","userfield"
"","01280","s","from-trunk","01280","SIP/122.53.182.213-0002a86f","","Hangup","","2023-05-31 01:06:19","2023-05-31 01:06:19","2023-05-31 01:06:36","17","17","ANSWERED","DOCUMENTATION","1685466379.1883",""
"","01280","s","from-trunk","01280","SIP/122.53.182.213-0002a870","","Hangup","","2023-05-31 01:06:19","2023-05-31 01:06:19","2023-05-31 01:06:36","17","17","ANSWERED","DOCUMENTATION","1685466379.1883",""
"","01280","s","from-trunk","01280","SIP/122.53.182.213-0002a871","","Hangup","","2023-05-31 01:06:20","2023-05-31 01:06:20","2023-05-31 01:06:37","17","17","ANSWERED","DOCUMENTATION","1685466380.1883",""
"","01280","s","from-trunk","01280","SIP/122.53.182.213-0002a872","","Hangup","","2023-05-31 01:06:20","2023-05-31 01:06:20","2023-05-31 01:06:37","17","17","ANSWERED","DOCUMENTATION","1685466380.1883",""
"","01280","s","from-trunk","01280","SIP/122.53.182.213-0002a873","","Hangup","","2023-05-31 01:06:21","2023-05-31 01:06:21","2023-05-31 01:06:38","17","17","ANSWERED","DOCUMENTATION","1685466381.1883",""
"","01280","s","from-trunk","01280","SIP/122.53.182.213-0002a876","","Hangup","","2023-05-31 01:06:21","2023-05-31 01:06:21","2023-05-31 01:06:39","18","18","ANSWERED","DOCUMENTATION","1685466381.1883",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a875","","Hangup","","2023-05-31 01:06:21","2023-05-31 01:06:21","2023-05-31 01:06:39","18","18","ANSWERED","DOCUMENTATION","1685466381.1883",""
"","01280","s","from-trunk","01280","SIP/122.53.182.213-0002a877","","Hangup","","2023-05-31 01:06:22","2023-05-31 01:06:22","2023-05-31 01:06:39","17","17","ANSWERED","DOCUMENTATION","1685466382.1883",""
"","4000","s","from-trunk","4000","SIP/122.53.182.213-0002a874","","Hangup","","2023-05-31 01:06:21","2023-05-31 01:06:21","2023-05-31 01:06:39","18","18","ANSWERED","DOCUMENTATION","1685466381.1883",""
"","01280","s","from-trunk","01280","SIP/122.53.182.213-0002a878","","Hangup","","2023-05-31 01:06:22","2023-05-31 01:06:22","2023-05-31 01:06:40","18","18","ANSWERED","DOCUMENTATION","1685466382.1883",""
"","01280","s","from-trunk","01280","SIP/122.53.182.213-0002a879","","Hangup","","2023-05-31 01:06:23","2023-05-31 01:06:23","2023-05-31 01:06:40","17","17","ANSWERED","DOCUMENTATION","1685466383.1883",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a87a","","Hangup","","2023-05-31 01:06:24","2023-05-31 01:06:24","2023-05-31 01:06:40","16","16","ANSWERED","DOCUMENTATION","1685466384.1883",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a87e","","Hangup","","2023-05-31 01:06:25","2023-05-31 01:06:25","2023-05-31 01:06:41","16","16","ANSWERED","DOCUMENTATION","1685466385.1883",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a87b","","Hangup","","2023-05-31 01:06:24","2023-05-31 01:06:24","2023-05-31 01:06:42","18","18","ANSWERED","DOCUMENTATION","1685466384.1883",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a87c","","Hangup","","2023-05-31 01:06:25","2023-05-31 01:06:25","2023-05-31 01:06:42","17","17","ANSWERED","DOCUMENTATION","1685466385.1883",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a87d","","Hangup","","2023-05-31 01:06:25","2023-05-31 01:06:25","2023-05-31 01:06:43","18","18","ANSWERED","DOCUMENTATION","1685466385.1883",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a87f","","Hangup","","2023-05-31 01:06:26","2023-05-31 01:06:27","2023-05-31 01:06:44","18","17","ANSWERED","DOCUMENTATION","1685466386.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a880","","Hangup","","2023-05-31 01:06:27","2023-05-31 01:06:27","2023-05-31 01:06:44","17","17","ANSWERED","DOCUMENTATION","1685466387.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a881","","Hangup","","2023-05-31 01:06:28","2023-05-31 01:06:28","2023-05-31 01:06:45","17","17","ANSWERED","DOCUMENTATION","1685466388.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a882","","Hangup","","2023-05-31 01:06:28","2023-05-31 01:06:28","2023-05-31 01:06:46","18","18","ANSWERED","DOCUMENTATION","1685466388.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a883","","Hangup","","2023-05-31 01:06:29","2023-05-31 01:06:29","2023-05-31 01:06:46","17","17","ANSWERED","DOCUMENTATION","1685466389.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a884","","Hangup","","2023-05-31 01:06:29","2023-05-31 01:06:29","2023-05-31 01:06:46","17","17","ANSWERED","DOCUMENTATION","1685466389.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a886","","Hangup","","2023-05-31 01:06:30","2023-05-31 01:06:30","2023-05-31 01:06:47","17","17","ANSWERED","DOCUMENTATION","1685466390.1884",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a885","","Hangup","","2023-05-31 01:06:30","2023-05-31 01:06:30","2023-05-31 01:06:47","17","17","ANSWERED","DOCUMENTATION","1685466390.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a887","","Hangup","","2023-05-31 01:06:30","2023-05-31 01:06:30","2023-05-31 01:06:48","18","18","ANSWERED","DOCUMENTATION","1685466390.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a888","","Hangup","","2023-05-31 01:06:31","2023-05-31 01:06:31","2023-05-31 01:06:48","17","17","ANSWERED","DOCUMENTATION","1685466391.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a88a","","Hangup","","2023-05-31 01:06:32","2023-05-31 01:06:32","2023-05-31 01:06:48","16","16","ANSWERED","DOCUMENTATION","1685466392.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a889","","Hangup","","2023-05-31 01:06:31","2023-05-31 01:06:31","2023-05-31 01:06:49","18","18","ANSWERED","DOCUMENTATION","1685466391.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a88d","","Hangup","","2023-05-31 01:06:33","2023-05-31 01:06:33","2023-05-31 01:06:49","16","16","ANSWERED","DOCUMENTATION","1685466393.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a88b","","Hangup","","2023-05-31 01:06:32","2023-05-31 01:06:32","2023-05-31 01:06:50","18","18","ANSWERED","DOCUMENTATION","1685466392.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a88c","","Hangup","","2023-05-31 01:06:33","2023-05-31 01:06:33","2023-05-31 01:06:50","17","17","ANSWERED","DOCUMENTATION","1685466393.1884",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a88e","","Hangup","","2023-05-31 01:06:34","2023-05-31 01:06:35","2023-05-31 01:06:52","18","17","ANSWERED","DOCUMENTATION","1685466394.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a88f","","Hangup","","2023-05-31 01:06:35","2023-05-31 01:06:35","2023-05-31 01:06:52","17","17","ANSWERED","DOCUMENTATION","1685466395.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a890","","Hangup","","2023-05-31 01:06:35","2023-05-31 01:06:35","2023-05-31 01:06:52","17","17","ANSWERED","DOCUMENTATION","1685466395.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a891","","Hangup","","2023-05-31 01:06:36","2023-05-31 01:06:36","2023-05-31 01:06:53","17","17","ANSWERED","DOCUMENTATION","1685466396.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a892","","Hangup","","2023-05-31 01:06:36","2023-05-31 01:06:36","2023-05-31 01:06:54","18","18","ANSWERED","DOCUMENTATION","1685466396.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a893","","Hangup","","2023-05-31 01:06:37","2023-05-31 01:06:37","2023-05-31 01:06:54","17","17","ANSWERED","DOCUMENTATION","1685466397.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a894","","Hangup","","2023-05-31 01:06:37","2023-05-31 01:06:37","2023-05-31 01:06:54","17","17","ANSWERED","DOCUMENTATION","1685466397.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a895","","Hangup","","2023-05-31 01:06:38","2023-05-31 01:06:38","2023-05-31 01:06:55","17","17","ANSWERED","DOCUMENTATION","1685466398.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a896","","Hangup","","2023-05-31 01:06:38","2023-05-31 01:06:38","2023-05-31 01:06:56","18","18","ANSWERED","DOCUMENTATION","1685466398.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a897","","Hangup","","2023-05-31 01:06:39","2023-05-31 01:06:39","2023-05-31 01:06:56","17","17","ANSWERED","DOCUMENTATION","1685466399.1884",""
"","01281","s","from-trunk","01281","SIP/122.53.182.213-0002a898","","Hangup","","2023-05-31 01:06:39","2023-05-31 01:06:39","2023-05-31 01:06:57","18","18","ANSWERED","DOCUMENTATION","1685466399.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a89a","","Hangup","","2023-05-31 01:06:40","2023-05-31 01:06:40","2023-05-31 01:06:57","17","17","ANSWERED","DOCUMENTATION","1685466400.1884",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a899","","Hangup","","2023-05-31 01:06:40","2023-05-31 01:06:40","2023-05-31 01:06:57","17","17","ANSWERED","DOCUMENTATION","1685466400.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a89d","","Hangup","","2023-05-31 01:06:42","2023-05-31 01:06:42","2023-05-31 01:06:57","15","15","ANSWERED","DOCUMENTATION","1685466402.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a89b","","Hangup","","2023-05-31 01:06:40","2023-05-31 01:06:40","2023-05-31 01:06:58","18","18","ANSWERED","DOCUMENTATION","1685466400.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a89c","","Hangup","","2023-05-31 01:06:41","2023-05-31 01:06:41","2023-05-31 01:06:58","17","17","ANSWERED","DOCUMENTATION","1685466401.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a89e","","Hangup","","2023-05-31 01:06:43","2023-05-31 01:06:43","2023-05-31 01:07:00","17","17","ANSWERED","DOCUMENTATION","1685466403.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a89f","","Hangup","","2023-05-31 01:06:43","2023-05-31 01:06:43","2023-05-31 01:07:01","18","18","ANSWERED","DOCUMENTATION","1685466403.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a8a0","","Hangup","","2023-05-31 01:06:44","2023-05-31 01:06:44","2023-05-31 01:07:01","17","17","ANSWERED","DOCUMENTATION","1685466404.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a8a1","","Hangup","","2023-05-31 01:06:45","2023-05-31 01:06:45","2023-05-31 01:07:02","17","17","ANSWERED","DOCUMENTATION","1685466405.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a8a2","","Hangup","","2023-05-31 01:06:45","2023-05-31 01:06:45","2023-05-31 01:07:03","18","18","ANSWERED","DOCUMENTATION","1685466405.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a8a3","","Hangup","","2023-05-31 01:06:46","2023-05-31 01:06:46","2023-05-31 01:07:03","17","17","ANSWERED","DOCUMENTATION","1685466406.1884",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a8a4","","Hangup","","2023-05-31 01:06:46","2023-05-31 01:06:46","2023-05-31 01:07:03","17","17","ANSWERED","DOCUMENTATION","1685466406.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a8a5","","Hangup","","2023-05-31 01:06:46","2023-05-31 01:06:46","2023-05-31 01:07:04","18","18","ANSWERED","DOCUMENTATION","1685466406.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a8a6","","Hangup","","2023-05-31 01:06:47","2023-05-31 01:06:47","2023-05-31 01:07:04","17","17","ANSWERED","DOCUMENTATION","1685466407.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a8a7","","Hangup","","2023-05-31 01:06:48","2023-05-31 01:06:48","2023-05-31 01:07:05","17","17","ANSWERED","DOCUMENTATION","1685466408.1884",""
"","1281","s","from-trunk","1281","SIP/122.53.182.213-0002a8a8","","Hangup","","2023-05-31 01:06:48","2023-05-31 01:06:48","2023-05-31 01:07:05","17","17","ANSWERED","DOCUMENTATION","1685466408.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8a9","","Hangup","","2023-05-31 01:06:49","2023-05-31 01:06:49","2023-05-31 01:07:06","17","17","ANSWERED","DOCUMENTATION","1685466409.1884",""
"","4000","s","from-trunk","4000","SIP/122.53.182.213-0002a8ac","","Hangup","","2023-05-31 01:06:50","2023-05-31 01:06:50","2023-05-31 01:07:07","17","17","ANSWERED","DOCUMENTATION","1685466410.1884",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a8aa","","Hangup","","2023-05-31 01:06:49","2023-05-31 01:06:49","2023-05-31 01:07:07","18","18","ANSWERED","DOCUMENTATION","1685466409.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8ae","","Hangup","","2023-05-31 01:06:51","2023-05-31 01:06:51","2023-05-31 01:07:07","16","16","ANSWERED","DOCUMENTATION","1685466411.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8ab","","Hangup","","2023-05-31 01:06:50","2023-05-31 01:06:50","2023-05-31 01:07:07","17","17","ANSWERED","DOCUMENTATION","1685466410.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8ad","","Hangup","","2023-05-31 01:06:50","2023-05-31 01:06:50","2023-05-31 01:07:08","18","18","ANSWERED","DOCUMENTATION","1685466410.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8af","","Hangup","","2023-05-31 01:06:52","2023-05-31 01:06:52","2023-05-31 01:07:10","18","18","ANSWERED","DOCUMENTATION","1685466412.1884",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a8b0","","Hangup","","2023-05-31 01:06:52","2023-05-31 01:06:52","2023-05-31 01:07:10","18","18","ANSWERED","DOCUMENTATION","1685466412.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8b1","","Hangup","","2023-05-31 01:06:53","2023-05-31 01:06:53","2023-05-31 01:07:10","17","17","ANSWERED","DOCUMENTATION","1685466413.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8b2","","Hangup","","2023-05-31 01:06:54","2023-05-31 01:06:54","2023-05-31 01:07:11","17","17","ANSWERED","DOCUMENTATION","1685466414.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8b3","","Hangup","","2023-05-31 01:06:54","2023-05-31 01:06:54","2023-05-31 01:07:12","18","18","ANSWERED","DOCUMENTATION","1685466414.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8b4","","Hangup","","2023-05-31 01:06:55","2023-05-31 01:06:55","2023-05-31 01:07:12","17","17","ANSWERED","DOCUMENTATION","1685466415.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8b5","","Hangup","","2023-05-31 01:06:55","2023-05-31 01:06:55","2023-05-31 01:07:13","18","18","ANSWERED","DOCUMENTATION","1685466415.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8b6","","Hangup","","2023-05-31 01:06:56","2023-05-31 01:06:56","2023-05-31 01:07:13","17","17","ANSWERED","DOCUMENTATION","1685466416.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8b8","","Hangup","","2023-05-31 01:06:57","2023-05-31 01:06:57","2023-05-31 01:07:14","17","17","ANSWERED","DOCUMENTATION","1685466417.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8b9","","Hangup","","2023-05-31 01:06:57","2023-05-31 01:06:57","2023-05-31 01:07:15","18","18","ANSWERED","DOCUMENTATION","1685466417.1884",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a8ba","","Hangup","","2023-05-31 01:06:58","2023-05-31 01:06:58","2023-05-31 01:07:15","17","17","ANSWERED","DOCUMENTATION","1685466418.1884",""
"","01282","s","from-trunk","01282","SIP/122.53.182.213-0002a8bb","","Hangup","","2023-05-31 01:06:58","2023-05-31 01:06:58","2023-05-31 01:07:15","17","17","ANSWERED","DOCUMENTATION","1685466418.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8bc","","Hangup","","2023-05-31 01:06:59","2023-05-31 01:06:59","2023-05-31 01:07:16","17","17","ANSWERED","DOCUMENTATION","1685466419.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8bf","","Hangup","","2023-05-31 01:07:01","2023-05-31 01:07:01","2023-05-31 01:07:17","16","16","ANSWERED","DOCUMENTATION","1685466421.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8bd","","Hangup","","2023-05-31 01:07:00","2023-05-31 01:07:00","2023-05-31 01:07:17","17","17","ANSWERED","DOCUMENTATION","1685466420.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8be","","Hangup","","2023-05-31 01:07:00","2023-05-31 01:07:00","2023-05-31 01:07:18","18","18","ANSWERED","DOCUMENTATION","1685466420.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8c0","","Hangup","","2023-05-31 01:07:03","2023-05-31 01:07:03","2023-05-31 01:07:20","17","17","ANSWERED","DOCUMENTATION","1685466423.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8c1","","Hangup","","2023-05-31 01:07:03","2023-05-31 01:07:03","2023-05-31 01:07:21","18","18","ANSWERED","DOCUMENTATION","1685466423.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8c2","","Hangup","","2023-05-31 01:07:04","2023-05-31 01:07:04","2023-05-31 01:07:21","17","17","ANSWERED","DOCUMENTATION","1685466424.1884",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a8c3","","Hangup","","2023-05-31 01:07:05","2023-05-31 01:07:05","2023-05-31 01:07:22","17","17","ANSWERED","DOCUMENTATION","1685466425.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8c4","","Hangup","","2023-05-31 01:07:05","2023-05-31 01:07:05","2023-05-31 01:07:22","17","17","ANSWERED","DOCUMENTATION","1685466425.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8c5","","Hangup","","2023-05-31 01:07:06","2023-05-31 01:07:06","2023-05-31 01:07:23","17","17","ANSWERED","DOCUMENTATION","1685466426.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8c6","","Hangup","","2023-05-31 01:07:06","2023-05-31 01:07:06","2023-05-31 01:07:24","18","18","ANSWERED","DOCUMENTATION","1685466426.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8c7","","Hangup","","2023-05-31 01:07:07","2023-05-31 01:07:07","2023-05-31 01:07:24","17","17","ANSWERED","DOCUMENTATION","1685466427.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8c8","","Hangup","","2023-05-31 01:07:07","2023-05-31 01:07:07","2023-05-31 01:07:25","18","18","ANSWERED","DOCUMENTATION","1685466427.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8c9","","Hangup","","2023-05-31 01:07:08","2023-05-31 01:07:08","2023-05-31 01:07:25","17","17","ANSWERED","DOCUMENTATION","1685466428.1884",""
"","8150","s","from-trunk","8150","SIP/122.53.182.213-0002a8ca","","Hangup","","2023-05-31 01:07:08","2023-05-31 01:07:09","2023-05-31 01:07:26","18","17","ANSWERED","DOCUMENTATION","1685466428.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8cb","","Hangup","","2023-05-31 01:07:09","2023-05-31 01:07:09","2023-05-31 01:07:26","17","17","ANSWERED","DOCUMENTATION","1685466429.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8cc","","Hangup","","2023-05-31 01:07:09","2023-05-31 01:07:09","2023-05-31 01:07:26","17","17","ANSWERED","DOCUMENTATION","1685466429.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8cf","","Hangup","","2023-05-31 01:07:11","2023-05-31 01:07:11","2023-05-31 01:07:27","16","16","ANSWERED","DOCUMENTATION","1685466431.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8cd","","Hangup","","2023-05-31 01:07:10","2023-05-31 01:07:10","2023-05-31 01:07:27","17","17","ANSWERED","DOCUMENTATION","1685466430.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8ce","","Hangup","","2023-05-31 01:07:10","2023-05-31 01:07:11","2023-05-31 01:07:28","18","17","ANSWERED","DOCUMENTATION","1685466430.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8d0","","Hangup","","2023-05-31 01:07:12","2023-05-31 01:07:12","2023-05-31 01:07:29","17","17","ANSWERED","DOCUMENTATION","1685466432.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8d1","","Hangup","","2023-05-31 01:07:13","2023-05-31 01:07:13","2023-05-31 01:07:30","17","17","ANSWERED","DOCUMENTATION","1685466433.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8d2","","Hangup","","2023-05-31 01:07:13","2023-05-31 01:07:14","2023-05-31 01:07:31","18","17","ANSWERED","DOCUMENTATION","1685466433.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8d3","","Hangup","","2023-05-31 01:07:14","2023-05-31 01:07:14","2023-05-31 01:07:31","17","17","ANSWERED","DOCUMENTATION","1685466434.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8d4","","Hangup","","2023-05-31 01:07:15","2023-05-31 01:07:15","2023-05-31 01:07:32","17","17","ANSWERED","DOCUMENTATION","1685466435.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8d5","","Hangup","","2023-05-31 01:07:15","2023-05-31 01:07:15","2023-05-31 01:07:32","17","17","ANSWERED","DOCUMENTATION","1685466435.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8d6","","Hangup","","2023-05-31 01:07:16","2023-05-31 01:07:16","2023-05-31 01:07:33","17","17","ANSWERED","DOCUMENTATION","1685466436.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8d7","","Hangup","","2023-05-31 01:07:16","2023-05-31 01:07:16","2023-05-31 01:07:34","18","18","ANSWERED","DOCUMENTATION","1685466436.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8d8","","Hangup","","2023-05-31 01:07:17","2023-05-31 01:07:17","2023-05-31 01:07:34","17","17","ANSWERED","DOCUMENTATION","1685466437.1884",""
"","1282","s","from-trunk","1282","SIP/122.53.182.213-0002a8d9","","Hangup","","2023-05-31 01:07:17","2023-05-31 01:07:17","2023-05-31 01:07:35","18","18","ANSWERED","DOCUMENTATION","1685466437.1884",""
"","175","s","from-trunk","175","SIP/122.53.182.213-0002a8da","","Hangup","","2023-05-31 01:07:18","2023-05-31 01:07:18","2023-05-31 01:07:35","17","17","ANSWERED","DOCUMENTATION","1685466438.1884",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8db","","Hangup","","2023-05-31 01:07:18","2023-05-31 01:07:18","2023-05-31 01:07:35","17","17","ANSWERED","DOCUMENTATION","1685466438.1884",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8df","","Hangup","","2023-05-31 01:07:20","2023-05-31 01:07:20","2023-05-31 01:07:36","16","16","ANSWERED","DOCUMENTATION","1685466440.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8dc","","Hangup","","2023-05-31 01:07:19","2023-05-31 01:07:19","2023-05-31 01:07:36","17","17","ANSWERED","DOCUMENTATION","1685466439.1884",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8de","","Hangup","","2023-05-31 01:07:19","2023-05-31 01:07:20","2023-05-31 01:07:37","18","17","ANSWERED","DOCUMENTATION","1685466439.1884",""
"","4000","s","from-trunk","4000","SIP/122.53.182.213-0002a8dd","","Hangup","","2023-05-31 01:07:19","2023-05-31 01:07:19","2023-05-31 01:07:37","18","18","ANSWERED","DOCUMENTATION","1685466439.1884",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8e0","","Hangup","","2023-05-31 01:07:21","2023-05-31 01:07:21","2023-05-31 01:07:39","18","18","ANSWERED","DOCUMENTATION","1685466441.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8e1","","Hangup","","2023-05-31 01:07:22","2023-05-31 01:07:22","2023-05-31 01:07:39","17","17","ANSWERED","DOCUMENTATION","1685466442.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8e2","","Hangup","","2023-05-31 01:07:22","2023-05-31 01:07:22","2023-05-31 01:07:40","18","18","ANSWERED","DOCUMENTATION","1685466442.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8e3","","Hangup","","2023-05-31 01:07:23","2023-05-31 01:07:23","2023-05-31 01:07:40","17","17","ANSWERED","DOCUMENTATION","1685466443.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8e4","","Hangup","","2023-05-31 01:07:23","2023-05-31 01:07:23","2023-05-31 01:07:41","18","18","ANSWERED","DOCUMENTATION","1685466443.1885",""
"","175","s","from-trunk","175","SIP/122.53.182.213-0002a8e5","","Hangup","","2023-05-31 01:07:24","2023-05-31 01:07:24","2023-05-31 01:07:41","17","17","ANSWERED","DOCUMENTATION","1685466444.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8e6","","Hangup","","2023-05-31 01:07:24","2023-05-31 01:07:24","2023-05-31 01:07:41","17","17","ANSWERED","DOCUMENTATION","1685466444.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8e7","","Hangup","","2023-05-31 01:07:25","2023-05-31 01:07:25","2023-05-31 01:07:42","17","17","ANSWERED","DOCUMENTATION","1685466445.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8e8","","Hangup","","2023-05-31 01:07:25","2023-05-31 01:07:25","2023-05-31 01:07:42","17","17","ANSWERED","DOCUMENTATION","1685466445.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8e9","","Hangup","","2023-05-31 01:07:26","2023-05-31 01:07:26","2023-05-31 01:07:43","17","17","ANSWERED","DOCUMENTATION","1685466446.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8ea","","Hangup","","2023-05-31 01:07:26","2023-05-31 01:07:26","2023-05-31 01:07:44","18","18","ANSWERED","DOCUMENTATION","1685466446.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8eb","","Hangup","","2023-05-31 01:07:27","2023-05-31 01:07:27","2023-05-31 01:07:44","17","17","ANSWERED","DOCUMENTATION","1685466447.1885",""
"","1283","s","from-trunk","1283","SIP/122.53.182.213-0002a8ef","","Hangup","","2023-05-31 01:07:29","2023-05-31 01:07:29","2023-05-31 01:07:45","16","16","ANSWERED","DOCUMENTATION","1685466449.1885",""
